# Total counts:		500000	500000	500000
#
"cluster"	"supercluster"	"VGR"	"VVL"	"VCR"
47581	47477	0	2	0
47582	47478	0	2	0
47583	47479	0	2	0
47584	47480	0	0	2
47585	47481	2	0	0
47586	47482	0	2	0
47587	47483	0	2	0
47588	47484	0	2	0
47589	47485	0	0	2
47590	47486	0	0	2
47591	47487	2	0	0
47592	47488	2	0	0
47593	47489	0	2	0
47594	47490	0	2	0
47595	47491	0	0	2
47596	47492	2	0	0
47597	47493	2	0	0
47598	47494	0	2	0
47599	47495	0	2	0
47600	47496	0	0	2
47601	47497	1	1	0
47602	47498	2	0	0
47603	47499	0	0	2
47604	47500	0	2	0
47605	47501	0	1	1
47606	47502	0	1	1
47607	47503	0	0	2
47608	47504	0	2	0
47609	47505	0	2	0
47610	47506	0	0	2
47611	47507	0	2	0
47612	47508	0	2	0
47613	47509	2	0	0
47614	47510	0	1	1
47615	47511	0	2	0
47616	47512	0	2	0
47617	47513	0	0	2
47618	47514	0	2	0
47619	47515	0	2	0
47620	47516	0	1	1
47621	47517	0	2	0
47622	47518	2	0	0
47623	47519	0	2	0
47624	47520	0	2	0
47625	47521	0	2	0
47626	47522	2	0	0
47627	47523	0	0	2
47628	47524	0	0	2
47629	47525	0	0	2
47630	47526	2	0	0
47631	47527	0	2	0
47632	47528	0	0	2
47633	47529	2	0	0
47634	47530	0	0	2
47635	47531	0	1	1
47636	47532	0	0	2
47637	47533	0	2	0
47638	47534	0	0	2
47639	47535	0	0	2
47640	47536	2	0	0
47641	47537	0	2	0
47642	47538	0	0	2
47643	47539	2	0	0
47644	47540	0	2	0
47645	47541	2	0	0
47646	47542	0	0	2
47647	47543	0	0	2
47648	47544	0	2	0
47649	47545	0	2	0
47650	47546	0	1	1
47651	47547	2	0	0
47652	47548	0	0	2
47653	47549	2	0	0
47654	47550	0	2	0
47655	47551	0	0	2
47656	47552	0	2	0
47657	47553	0	2	0
47658	47554	2	0	0
47659	47555	0	0	2
47660	47556	2	0	0
47661	47557	0	2	0
47662	47558	0	0	2
47663	47559	0	2	0
47664	47560	0	2	0
47665	47561	0	2	0
47666	47562	0	2	0
47667	47563	0	0	2
47668	47564	0	2	0
47669	47565	2	0	0
47670	47566	0	0	2
47671	47567	0	0	2
47672	47568	2	0	0
47673	47569	0	0	2
47674	47570	0	2	0
47675	47571	0	2	0
47676	47572	0	2	0
47677	47573	0	0	2
47678	47574	2	0	0
47679	47575	0	0	2
47680	47576	0	2	0
47681	47577	0	0	2
47682	47578	0	1	1
47683	47579	2	0	0
47684	47580	0	0	2
47685	47581	2	0	0
47686	47582	0	0	2
47687	47583	0	2	0
47688	47584	2	0	0
47689	47585	0	2	0
47690	47586	2	0	0
47691	47587	0	2	0
47692	47588	0	1	1
47693	47589	0	0	2
47694	47590	2	0	0
47695	47591	0	2	0
47696	47592	0	0	2
47697	47593	0	0	2
47698	47594	0	0	2
47699	47595	0	2	0
47700	47596	0	2	0
47701	47597	0	0	2
47702	47598	0	0	2
47703	47599	0	2	0
47704	47600	0	2	0
47705	47601	0	2	0
47706	47602	0	0	2
47707	47603	0	2	0
47708	47604	0	0	2
47709	47605	0	2	0
47710	47606	0	2	0
47711	47607	0	2	0
47712	47608	0	0	2
47713	47609	0	2	0
47714	47610	0	0	2
47715	47611	2	0	0
47716	47612	0	2	0
47717	47613	0	2	0
47718	47614	0	0	2
47719	47615	0	2	0
47720	47616	0	0	2
47721	47617	0	2	0
47722	47618	0	1	1
47723	47619	0	2	0
47724	47620	0	0	2
47725	47621	0	2	0
47726	47622	0	2	0
47727	47623	2	0	0
47728	47624	0	2	0
47729	47625	0	0	2
47730	47626	2	0	0
47731	47627	2	0	0
47732	47628	0	0	2
47733	47629	2	0	0
47734	47630	0	1	1
47735	47631	0	2	0
47736	47632	0	1	1
47737	47633	0	0	2
47738	47634	0	0	2
47739	47635	0	0	2
47740	47636	0	2	0
47741	47637	2	0	0
47742	47638	0	2	0
47743	47639	0	2	0
47744	47640	2	0	0
47745	47641	0	2	0
47746	47642	0	2	0
47747	47643	2	0	0
47748	47644	0	0	2
47749	47645	0	0	2
47750	47646	2	0	0
47751	47647	0	2	0
47752	47648	2	0	0
47753	47649	0	0	2
47754	47650	0	2	0
47755	47651	0	0	2
47756	47652	0	0	2
47757	47653	0	2	0
47758	47654	0	2	0
47759	47655	0	0	2
47760	47656	0	0	2
47761	47657	0	1	1
47762	47658	0	2	0
47763	47659	0	0	2
47764	47660	0	2	0
47765	47661	0	0	2
47766	47662	0	2	0
47767	47663	2	0	0
47768	47664	2	0	0
47769	47665	0	1	1
47770	47666	0	2	0
47771	47667	2	0	0
47772	47668	0	2	0
47773	47669	2	0	0
47774	47670	0	2	0
47775	47671	2	0	0
47776	47672	2	0	0
47777	47673	0	0	2
47778	47674	0	2	0
47779	47675	0	2	0
47780	47676	0	0	2
47781	47677	0	2	0
47782	47678	0	2	0
47783	47679	0	2	0
47784	47680	0	2	0
47785	47681	0	2	0
47786	47682	2	0	0
47787	47683	2	0	0
47788	47684	2	0	0
47789	47685	0	0	2
47790	47686	0	0	2
47791	47687	0	2	0
47792	47688	2	0	0
47793	47689	0	0	2
47794	47690	0	0	2
47795	47691	2	0	0
47796	47692	2	0	0
47797	47693	0	2	0
47798	47694	0	2	0
47799	47695	0	2	0
47800	47696	0	1	1
47801	47697	2	0	0
47802	47698	0	2	0
47803	47699	2	0	0
47804	47700	0	2	0
47805	47701	0	2	0
47806	47702	2	0	0
47807	47703	0	0	2
47808	47704	2	0	0
47809	47705	0	0	2
47810	47706	0	0	2
47811	47707	0	0	2
47812	47708	2	0	0
47813	47709	0	2	0
47814	47710	0	2	0
47815	47711	0	2	0
47816	47712	0	2	0
47817	47713	0	2	0
47818	47714	0	0	2
47819	47715	0	2	0
47820	47716	0	2	0
47821	47717	0	2	0
47822	47718	2	0	0
47823	47719	2	0	0
47824	47720	0	0	2
47825	47721	0	0	2
47826	47722	0	2	0
47827	47723	0	2	0
47828	47724	0	2	0
47829	47725	2	0	0
47830	47726	2	0	0
47831	47727	0	2	0
47832	47728	0	0	2
47833	47729	2	0	0
47834	47730	0	0	2
47835	47731	0	0	2
47836	47732	1	0	1
47837	47733	0	0	2
47838	47734	0	0	2
47839	47735	0	0	2
47840	47736	2	0	0
47841	47737	0	0	2
47842	47738	2	0	0
47843	47739	0	0	2
47844	47740	0	0	2
47845	47741	2	0	0
47846	47742	2	0	0
47847	47743	0	2	0
47848	47744	2	0	0
47849	47745	0	0	2
47850	47746	0	0	2
47851	47747	2	0	0
47852	47748	0	0	2
47853	47749	0	2	0
47854	47750	2	0	0
47855	47751	0	2	0
47856	47752	0	2	0
47857	47753	2	0	0
47858	47754	0	2	0
47859	47755	0	2	0
47860	47756	0	2	0
47861	47757	0	0	2
47862	47758	0	2	0
47863	47759	0	2	0
47864	47760	2	0	0
47865	47761	0	2	0
47866	47762	0	2	0
47867	47763	0	2	0
47868	47764	0	0	2
47869	47765	2	0	0
47870	47766	1	1	0
47871	47767	2	0	0
47872	47768	2	0	0
47873	47769	0	2	0
47874	47770	2	0	0
47875	47771	0	2	0
47876	47772	0	2	0
47877	47773	0	2	0
47878	47774	0	2	0
47879	47775	0	2	0
47880	47776	0	2	0
47881	47777	2	0	0
47882	47778	0	0	2
47883	47779	2	0	0
47884	47780	2	0	0
47885	47781	2	0	0
47886	47782	2	0	0
47887	47783	0	1	1
47888	47784	0	2	0
47889	47785	2	0	0
47890	47786	0	0	2
47891	47787	0	2	0
47892	47788	2	0	0
47893	47789	2	0	0
47894	47790	0	0	2
47895	47791	2	0	0
47896	47792	0	0	2
47897	47793	0	2	0
47898	47794	0	0	2
47899	47795	0	0	2
47900	47796	0	0	2
47901	47797	0	2	0
47902	47798	0	2	0
47903	47799	0	0	2
47904	47800	0	2	0
47905	47801	0	2	0
47906	47802	2	0	0
47907	47803	0	0	2
47908	47804	2	0	0
47909	47805	2	0	0
47910	47806	0	0	2
47911	47807	0	2	0
47912	47808	0	2	0
47913	47809	0	2	0
47914	47810	2	0	0
47915	47811	2	0	0
47916	47812	2	0	0
47917	47813	0	0	2
47918	47814	0	0	2
47919	47815	1	1	0
47920	47816	2	0	0
47921	47817	0	0	2
47922	47818	2	0	0
47923	47819	0	2	0
47924	47820	0	1	1
47925	47821	0	0	2
47926	47822	0	2	0
47927	47823	0	0	2
47928	47824	0	2	0
47929	47825	0	0	2
47930	47826	0	0	2
47931	47827	0	0	2
47932	47828	0	0	2
47933	47829	0	0	2
47934	47830	2	0	0
47935	47831	0	2	0
47936	47832	0	2	0
47937	47833	2	0	0
47938	47834	0	1	1
47939	47835	1	0	1
47940	47836	0	2	0
47941	47837	0	0	2
47942	47838	0	2	0
47943	47839	0	0	2
47944	47840	2	0	0
47945	47841	0	2	0
47946	47842	0	0	2
47947	47843	0	0	2
47948	47844	2	0	0
47949	47845	2	0	0
47950	47846	0	2	0
47951	47847	0	2	0
47952	47848	0	0	2
47953	47849	2	0	0
47954	47850	0	2	0
47955	47851	0	0	2
47956	47852	0	2	0
47957	47853	0	2	0
47958	47854	0	2	0
47959	47855	0	0	2
47960	47856	0	2	0
47961	47857	2	0	0
47962	47858	2	0	0
47963	47859	2	0	0
47964	47860	0	2	0
47965	47861	2	0	0
47966	47862	0	2	0
47967	47863	0	2	0
47968	47864	0	1	1
47969	47865	0	1	1
47970	47866	0	2	0
47971	47867	0	2	0
47972	47868	0	2	0
47973	47869	0	0	2
47974	47870	0	1	1
47975	47871	0	2	0
47976	47872	0	2	0
47977	47873	0	0	2
47978	47874	0	2	0
47979	47875	0	2	0
47980	47876	0	2	0
47981	47877	2	0	0
47982	47878	0	0	2
47983	47879	0	2	0
47984	47880	0	2	0
47985	47881	0	1	1
47986	47882	2	0	0
47987	47883	2	0	0
47988	47884	2	0	0
47989	47885	0	0	2
47990	47886	0	0	2
47991	47887	2	0	0
47992	47888	2	0	0
47993	47889	2	0	0
47994	47890	0	2	0
47995	47891	0	0	2
47996	47892	0	2	0
47997	47893	1	0	1
47998	47894	0	2	0
47999	47895	0	2	0
48000	47896	2	0	0
48001	47897	0	2	0
48002	47898	0	0	2
48003	47899	0	1	1
48004	47900	0	2	0
48005	47901	0	2	0
48006	47902	2	0	0
48007	47903	2	0	0
48008	47904	0	1	1
48009	47905	0	2	0
48010	47906	0	2	0
48011	47907	0	0	2
48012	47908	2	0	0
48013	47909	0	1	1
48014	47910	2	0	0
48015	47911	2	0	0
48016	47912	0	2	0
48017	47913	0	2	0
48018	47914	0	2	0
48019	47915	0	2	0
48020	47916	2	0	0
48021	47917	0	0	2
48022	47918	0	0	2
48023	47919	0	2	0
48024	47920	0	0	2
48025	47921	0	0	2
48026	47922	2	0	0
48027	47923	0	0	2
48028	47924	0	2	0
48029	47925	2	0	0
48030	47926	0	2	0
48031	47927	0	2	0
48032	47928	0	2	0
48033	47929	0	2	0
48034	47930	2	0	0
48035	47931	0	2	0
48036	47932	0	0	2
48037	47933	0	2	0
48038	47934	1	0	1
48039	47935	0	0	2
48040	47936	0	0	2
48041	47937	2	0	0
48042	47938	2	0	0
48043	47939	0	2	0
48044	47940	2	0	0
48045	47941	0	2	0
48046	47942	1	0	1
48047	47943	2	0	0
48048	47944	2	0	0
48049	47945	0	2	0
48050	47946	0	2	0
48051	47947	0	2	0
48052	47948	0	2	0
48053	47949	0	2	0
48054	47950	0	2	0
48055	47951	0	2	0
48056	47952	0	2	0
48057	47953	0	2	0
48058	47954	0	2	0
48059	47956	0	2	0
48060	47957	0	1	1
48061	47958	2	0	0
48062	47959	0	2	0
48063	21499	2	0	0
48064	47960	1	0	1
48065	47961	0	2	0
48066	47962	0	2	0
48067	47963	0	0	2
48068	47964	0	2	0
48069	47965	0	0	2
48070	47966	0	2	0
48071	47967	0	1	1
48072	47968	0	2	0
48073	47969	0	1	1
48074	47970	0	0	2
48075	47971	0	0	2
48076	47972	2	0	0
48077	47973	0	2	0
48078	47974	2	0	0
48079	47975	2	0	0
48080	47976	2	0	0
48081	47977	0	0	2
48082	47978	0	2	0
48083	47979	0	2	0
48084	47980	0	2	0
48085	47981	0	2	0
48086	47982	2	0	0
48087	47983	0	2	0
48088	47984	0	0	2
48089	47985	0	2	0
48090	47986	0	2	0
48091	47987	0	2	0
48092	47988	0	2	0
48093	47989	0	0	2
48094	47990	2	0	0
48095	47991	0	0	2
48096	47992	2	0	0
48097	47993	0	0	2
48098	47994	0	2	0
48099	47995	0	2	0
48100	47996	0	2	0
48101	47997	0	2	0
48102	47998	0	0	2
48103	47999	0	2	0
48104	48000	0	2	0
48105	48001	0	0	2
48106	48002	0	2	0
48107	48003	0	0	2
48108	48004	0	2	0
48109	48005	0	0	2
48110	48006	0	1	1
48111	48007	0	0	2
48112	48008	0	2	0
48113	48009	2	0	0
48114	48010	2	0	0
48115	48011	0	2	0
48116	48012	0	2	0
48117	48013	0	2	0
48118	48014	0	0	2
48119	48015	0	0	2
48120	48016	0	0	2
48121	48017	0	2	0
48122	48018	0	0	2
48123	48019	2	0	0
48124	48020	2	0	0
48125	48021	0	2	0
48126	48022	0	2	0
48127	48023	0	0	2
48128	48024	0	2	0
48129	48025	0	0	2
48130	48026	0	0	2
48131	48027	0	2	0
48132	48028	0	0	2
48133	48029	0	2	0
48134	48030	0	2	0
48135	48031	0	2	0
48136	48032	0	2	0
48137	48033	0	2	0
48138	48034	0	0	2
48139	48035	1	1	0
48140	48036	0	2	0
48141	48037	0	2	0
48142	48038	0	2	0
48143	48039	0	0	2
48144	48040	0	0	2
48145	48041	0	2	0
48146	48042	0	0	2
48147	48043	2	0	0
48148	48044	0	2	0
48149	48045	0	0	2
48150	48046	2	0	0
48151	48047	0	2	0
48152	48048	0	0	2
48153	48049	0	0	2
48154	48050	0	0	2
48155	48051	2	0	0
48156	48052	0	0	2
48157	48053	2	0	0
48158	48054	2	0	0
48159	48055	0	0	2
48160	48056	0	2	0
48161	48057	0	0	2
48162	48058	2	0	0
48163	48059	0	2	0
48164	48060	1	0	1
48165	48061	0	0	2
48166	48062	0	0	2
48167	48063	0	0	2
48168	48064	2	0	0
48169	48065	2	0	0
48170	48066	0	0	2
48171	48067	0	2	0
48172	48068	0	0	2
48173	48069	2	0	0
48174	48070	0	1	1
48175	48071	0	0	2
48176	48072	0	2	0
48177	48073	0	2	0
48178	48074	0	1	1
48179	48075	2	0	0
48180	48076	0	0	2
48181	48077	0	2	0
48182	48078	0	2	0
48183	48079	0	0	2
48184	48080	0	0	2
48185	48081	0	2	0
48186	48082	0	2	0
48187	48083	0	2	0
48188	48084	0	2	0
48189	48085	0	2	0
48190	48086	0	2	0
48191	48087	0	2	0
48192	48088	2	0	0
48193	48089	0	2	0
48194	48090	0	0	2
48195	48091	0	1	1
48196	48092	0	2	0
48197	48093	0	1	1
48198	48094	0	1	1
48199	48095	0	0	2
48200	48096	0	2	0
48201	48097	1	1	0
48202	48098	0	2	0
48203	48099	0	2	0
48204	48100	0	0	2
48205	48101	0	0	2
48206	48102	0	1	1
48207	48103	0	2	0
48208	48104	0	2	0
48209	48105	2	0	0
48210	48106	0	0	2
48211	48107	0	2	0
48212	48108	0	2	0
48213	48109	0	2	0
48214	48110	0	2	0
48215	43926	0	0	2
48216	48111	0	2	0
48217	48112	0	2	0
48218	48113	0	2	0
48219	48114	2	0	0
48220	48115	2	0	0
48221	48116	0	2	0
48222	48117	0	2	0
48223	48118	0	2	0
48224	48119	0	0	2
48225	48120	0	2	0
48226	48121	0	2	0
48227	48122	0	2	0
48228	48123	0	1	1
48229	48124	0	0	2
48230	48125	0	2	0
48231	48126	0	2	0
48232	48127	0	2	0
48233	48128	2	0	0
48234	48129	0	2	0
48235	48130	0	0	2
48236	48131	0	2	0
48237	48132	0	2	0
48238	48133	0	2	0
48239	48134	0	2	0
48240	48135	0	2	0
48241	48136	0	0	2
48242	48137	0	2	0
48243	48138	0	0	2
48244	48139	1	1	0
48245	48140	0	0	2
48246	48141	0	2	0
48247	48142	0	2	0
48248	48143	0	2	0
48249	48144	0	2	0
48250	48145	0	0	2
48251	48146	0	2	0
48252	48147	2	0	0
48253	48148	2	0	0
48254	48149	2	0	0
48255	48150	0	2	0
48256	48151	0	0	2
48257	48152	2	0	0
48258	48153	0	0	2
48259	48154	1	0	1
48260	48155	0	2	0
48261	48156	0	2	0
48262	48157	0	0	2
48263	48158	0	2	0
48264	48159	0	0	2
48265	48160	0	2	0
48266	48161	0	2	0
48267	48162	0	2	0
48268	48163	0	0	2
48269	48164	0	2	0
48270	48165	0	2	0
48271	48166	0	0	2
48272	48167	0	2	0
48273	48168	0	2	0
48274	48169	0	2	0
48275	48170	0	0	2
48276	48171	0	0	2
48277	48172	0	2	0
48278	48173	0	2	0
48279	48174	0	2	0
48280	48175	2	0	0
48281	48176	2	0	0
48282	48177	2	0	0
48283	48178	2	0	0
48284	48179	0	2	0
48285	48180	1	0	1
48286	48181	0	2	0
48287	48182	2	0	0
48288	48183	0	0	2
48289	48184	2	0	0
48290	48185	2	0	0
48291	48186	0	0	2
48292	48187	0	0	2
48293	48188	0	2	0
48294	48189	0	2	0
48295	48190	0	2	0
48296	48191	0	0	2
48297	48192	2	0	0
48298	48193	0	2	0
48299	48194	0	2	0
48300	48195	0	2	0
48301	48196	2	0	0
48302	48197	0	2	0
48303	48198	0	0	2
48304	48199	0	2	0
48305	48200	0	2	0
48306	48201	2	0	0
48307	48202	0	2	0
48308	48203	2	0	0
48309	48204	0	2	0
48310	48205	2	0	0
48311	48206	0	0	2
48312	48207	2	0	0
48313	48208	0	0	2
48314	48209	0	1	1
48315	48210	0	2	0
48316	48211	0	2	0
48317	48212	0	2	0
48318	48213	0	2	0
48319	48214	0	2	0
48320	48215	2	0	0
48321	48216	0	2	0
48322	48217	0	0	2
48323	48218	0	1	1
48324	48219	0	2	0
48325	48220	0	2	0
48326	48221	0	2	0
48327	48222	0	0	2
48328	48223	2	0	0
48329	48224	0	0	2
48330	48225	0	2	0
48331	48226	0	2	0
48332	48227	2	0	0
48333	48228	2	0	0
48334	48229	0	2	0
48335	48230	0	2	0
48336	48231	2	0	0
48337	48232	0	2	0
48338	48233	0	2	0
48339	48234	0	2	0
48340	48235	0	1	1
48341	48236	0	2	0
48342	48237	0	1	1
48343	48238	2	0	0
48344	48239	0	2	0
48345	48240	0	0	2
48346	48241	0	0	2
48347	48242	0	1	1
48348	48243	0	2	0
48349	48244	0	0	2
48350	48245	0	2	0
48351	48246	0	2	0
48352	48247	2	0	0
48353	48248	2	0	0
48354	48249	0	0	2
48355	48250	0	1	1
48356	48251	0	1	1
48357	48252	0	0	2
48358	48253	0	2	0
48359	48254	0	2	0
48360	48255	2	0	0
48361	48256	0	2	0
48362	48257	0	2	0
48363	48258	0	2	0
48364	48259	0	1	1
48365	48260	0	2	0
48366	48261	0	2	0
48367	48262	2	0	0
48368	48263	0	2	0
48369	48264	0	2	0
48370	48265	0	0	2
48371	48266	0	2	0
48372	48267	0	2	0
48373	48268	0	0	2
48374	48269	0	2	0
48375	48270	0	0	2
48376	48271	2	0	0
48377	48272	0	2	0
48378	48273	0	2	0
48379	48274	0	2	0
48380	48275	0	0	2
48381	48276	0	2	0
48382	48277	0	2	0
48383	48278	0	1	1
48384	48279	0	0	2
48385	48280	0	2	0
48386	48281	1	0	1
48387	48282	0	1	1
48388	48283	0	0	2
48389	48284	0	0	2
48390	48285	2	0	0
48391	48286	2	0	0
48392	48287	0	0	2
48393	48288	0	0	2
48394	48289	0	2	0
48395	48290	0	2	0
48396	48291	2	0	0
48397	48292	2	0	0
48398	48293	0	2	0
48399	48294	0	2	0
48400	48295	2	0	0
48401	48296	0	2	0
48402	48297	0	0	2
48403	48298	0	2	0
48404	48299	0	0	2
48405	48300	2	0	0
48406	48301	0	1	1
48407	48302	0	2	0
48408	48303	0	2	0
48409	48304	0	2	0
48410	48305	2	0	0
48411	48306	0	0	2
48412	48307	0	0	2
48413	48308	0	2	0
48414	48309	0	2	0
48415	48310	0	2	0
48416	48311	0	0	2
48417	48312	2	0	0
48418	48313	0	2	0
48419	48314	0	2	0
48420	48315	0	1	1
48421	48316	0	2	0
48422	48317	0	1	1
48423	48318	2	0	0
48424	48319	2	0	0
48425	48320	2	0	0
48426	48321	0	2	0
48427	48322	0	2	0
48428	48323	0	0	2
48429	48324	0	2	0
48430	48325	0	2	0
48431	48326	0	2	0
48432	48327	0	0	2
48433	48328	0	2	0
48434	48329	0	2	0
48435	48330	0	2	0
48436	48331	0	2	0
48437	48332	0	2	0
48438	48333	2	0	0
48439	48334	0	2	0
48440	48335	0	0	2
48441	48336	2	0	0
48442	48337	0	2	0
48443	48338	0	2	0
48444	48339	0	2	0
48445	48340	0	0	2
48446	48341	0	2	0
48447	48342	0	2	0
48448	48343	0	2	0
48449	34786	0	0	2
48450	48345	0	2	0
48451	48346	2	0	0
48452	48347	0	0	2
48453	48348	0	2	0
48454	48349	0	2	0
48455	48350	0	2	0
48456	48351	0	0	2
48457	48352	2	0	0
48458	48353	0	2	0
48459	48354	0	0	2
48460	48355	0	2	0
48461	48356	0	0	2
48462	48357	2	0	0
48463	48358	2	0	0
48464	48359	0	2	0
48465	48360	0	0	2
48466	48361	0	2	0
48467	48362	0	0	2
48468	48363	2	0	0
48469	48364	2	0	0
48470	48365	0	2	0
48471	48366	2	0	0
48472	48367	2	0	0
48473	48368	0	2	0
48474	48369	0	2	0
48475	48370	0	2	0
48476	48371	0	2	0
48477	48372	0	0	2
48478	48373	2	0	0
48479	48374	0	0	2
48480	48375	0	2	0
48481	48376	0	2	0
48482	48377	0	0	2
48483	48378	2	0	0
48484	48379	0	2	0
48485	48380	2	0	0
48486	48381	0	2	0
48487	48382	2	0	0
48488	48383	0	2	0
48489	48384	0	0	2
48490	48385	0	1	1
48491	48386	0	2	0
48492	48387	0	0	2
48493	48388	0	0	2
48494	48389	0	2	0
48495	48390	0	0	2
48496	48391	0	0	2
48497	48392	0	2	0
48498	48393	2	0	0
48499	48394	0	2	0
48500	48395	0	0	2
48501	48396	0	2	0
48502	48397	2	0	0
48503	48398	0	2	0
48504	48399	0	1	1
48505	48400	0	2	0
48506	48401	0	2	0
48507	48402	0	0	2
48508	48403	0	0	2
48509	48404	0	2	0
48510	48405	0	2	0
48511	48406	0	2	0
48512	48407	0	2	0
48513	48408	0	0	2
48514	48409	0	2	0
48515	48410	0	2	0
48516	48411	0	0	2
48517	48412	0	2	0
48518	48413	0	2	0
48519	48414	2	0	0
48520	48415	0	2	0
48521	48416	0	2	0
48522	48417	0	0	2
48523	48418	0	1	1
48524	48419	0	2	0
48525	48420	0	2	0
48526	48421	0	0	2
48527	48422	0	2	0
48528	48423	0	2	0
48529	48424	2	0	0
48530	48425	0	2	0
48531	48426	0	0	2
48532	48427	0	2	0
48533	48428	0	1	1
48534	48429	0	2	0
48535	48430	0	2	0
48536	48431	0	2	0
48537	48432	2	0	0
48538	48433	0	2	0
48539	48434	2	0	0
48540	48435	0	0	2
48541	48436	0	0	2
48542	48437	0	0	2
48543	48438	0	0	2
48544	48439	1	0	1
48545	48440	0	0	2
48546	48441	2	0	0
48547	48442	2	0	0
48548	48443	2	0	0
48549	48444	0	0	2
48550	48445	0	1	1
48551	48446	0	2	0
48552	48447	0	0	2
48553	48448	2	0	0
48554	48449	0	0	2
48555	48450	0	2	0
48556	48451	2	0	0
48557	48452	0	1	1
48558	48453	2	0	0
48559	48454	0	2	0
48560	48455	0	2	0
48561	48456	0	0	2
48562	48457	0	0	2
48563	48458	0	2	0
48564	48459	0	2	0
48565	48460	0	0	2
48566	48461	0	2	0
48567	48462	0	1	1
48568	48463	0	0	2
48569	48464	0	0	2
48570	48465	0	2	0
48571	48466	0	0	2
48572	48467	0	2	0
48573	48468	0	0	2
48574	27389	0	0	2
48575	48470	0	1	1
48576	48471	0	2	0
48577	48472	2	0	0
48578	48473	0	0	2
48579	48474	2	0	0
48580	48475	2	0	0
48581	48476	0	0	2
48582	48477	2	0	0
48583	48478	0	0	2
48584	48479	0	2	0
48585	48480	0	2	0
48586	48481	0	2	0
48587	48482	2	0	0
48588	48483	0	2	0
48589	48484	0	2	0
48590	48485	0	0	2
48591	48486	0	2	0
48592	48487	0	2	0
48593	48488	2	0	0
48594	48489	2	0	0
48595	48490	0	2	0
48596	48491	2	0	0
48597	48492	0	0	2
48598	48493	0	1	1
48599	48494	0	2	0
48600	48495	2	0	0
48601	48496	0	2	0
48602	48497	0	2	0
48603	48498	1	0	1
48604	48499	0	0	2
48605	48500	0	1	1
48606	48501	2	0	0
48607	48502	0	0	2
48608	48503	0	2	0
48609	48504	0	2	0
48610	48505	0	0	2
48611	48506	2	0	0
48612	48507	0	2	0
48613	48508	0	2	0
48614	48509	0	2	0
48615	48510	0	0	2
48616	48511	0	2	0
48617	48512	2	0	0
48618	48513	2	0	0
48619	48514	2	0	0
48620	48515	2	0	0
48621	48516	0	2	0
48622	48517	2	0	0
48623	48518	0	2	0
48624	48519	0	2	0
48625	48520	0	0	2
48626	48521	0	2	0
48627	48522	2	0	0
48628	48523	2	0	0
48629	48524	0	0	2
48630	48525	0	2	0
48631	48526	0	2	0
48632	48527	0	2	0
48633	48528	2	0	0
48634	48529	0	1	1
48635	48530	0	2	0
48636	48531	0	0	2
48637	48532	0	0	2
48638	48533	0	0	2
48639	48534	0	1	1
48640	48535	0	0	2
48641	48536	0	2	0
48642	48537	0	2	0
48643	48538	0	2	0
48644	48539	0	1	1
48645	48540	2	0	0
48646	48541	0	0	2
48647	48542	1	0	1
48648	48543	0	0	2
48649	48544	2	0	0
48650	48545	0	0	2
48651	48546	0	0	2
48652	48547	0	0	2
48653	48548	0	2	0
48654	48549	0	2	0
48655	48550	0	0	2
48656	48551	2	0	0
48657	48552	0	0	2
48658	48553	0	0	2
48659	48554	0	2	0
48660	48555	2	0	0
48661	48556	0	2	0
48662	48557	0	1	1
48663	48558	0	2	0
48664	48559	0	0	2
48665	48560	2	0	0
48666	48561	0	0	2
48667	48562	0	2	0
48668	48563	0	2	0
48669	48564	2	0	0
48670	48565	0	2	0
48671	48566	0	0	2
48672	48567	0	0	2
48673	48568	0	0	2
48674	48569	2	0	0
48675	48570	2	0	0
48676	48571	0	2	0
48677	48572	0	2	0
48678	48573	2	0	0
48679	48574	0	0	2
48680	48575	0	0	2
48681	48576	0	2	0
48682	48577	0	2	0
48683	48578	0	0	2
48684	48579	0	0	2
48685	48580	0	0	2
48686	48581	0	2	0
48687	48582	2	0	0
48688	48583	2	0	0
48689	48584	0	0	2
48690	48585	0	1	1
48691	48586	0	0	2
48692	48587	0	2	0
48693	48588	2	0	0
48694	48589	2	0	0
48695	48590	2	0	0
48696	48591	0	2	0
48697	48592	0	0	2
48698	48593	0	0	2
48699	48594	0	2	0
48700	48595	2	0	0
48701	48596	2	0	0
48702	48597	0	0	2
48703	48598	0	0	2
48704	48599	0	2	0
48705	48600	0	2	0
48706	48601	0	0	2
48707	48602	0	1	1
48708	48603	0	0	2
48709	48604	2	0	0
48710	48605	2	0	0
48711	21694	2	0	0
48712	48607	0	0	2
48713	48608	0	2	0
48714	48609	0	2	0
48715	48610	0	2	0
48716	48611	0	2	0
48717	48612	2	0	0
48718	48613	0	2	0
48719	48614	0	2	0
48720	48615	2	0	0
48721	48616	0	2	0
48722	59762	0	0	2
48723	48617	0	0	2
48724	48618	2	0	0
48725	48619	0	2	0
48726	48620	0	0	2
48727	48621	0	2	0
48728	48622	2	0	0
48729	48623	0	2	0
48730	48624	0	1	1
48731	48625	0	2	0
48732	48626	2	0	0
48733	48627	0	0	2
48734	48628	2	0	0
48735	48629	2	0	0
48736	48630	2	0	0
48737	48631	0	1	1
48738	48632	0	0	2
48739	48633	0	2	0
48740	48634	0	0	2
48741	48635	2	0	0
48742	48636	0	0	2
